"Arm0","Arm1","Arm2","Arm3","Arm4","Arm5"
0,0,33,0,73,0
0,16,-59,0,0,0
43,0,0,0,0,0
74,0,50,0,0,-9
0,0,-68,0,24,0
0,0,-5,0,35,0
96,0,87,78,23,0
29,-48,0,0,-17,0
91,-97,3,0,42,0
70,0,8,0,0,0
0,0,63,0,41,42
79,0,46,0,-71,87
34,28,74,0,98,0
51,-66,0,0,-48,0
20,-69,24,38,0,0
46,-42,0,0,0,0
0,-30,0,97,0,0
0,-51,-7,29,0,0
0,87,59,99,0,0
85,0,21,0,0,0
-7,-98,17,0,5,0
0,-61,-90,0,0,0
0,0,17,0,0,0
46,0,-17,0,0,0
0,0,91,0,4,0
46,0,22,0,51,0
0,0,32,0,23,0
-54,78,26,0,-43,0
0,0,71,0,36,-1
0,0,-14,0,-56,-64
-84,0,8,0,15,0
57,0,-3,0,100,93
0,0,0,0,-98,0
0,0,-13,0,0,0
0,-22,0,0,0,0
32,79,-65,-58,0,-79
-81,0,-78,0,0,30
-35,0,0,0,0,0
-90,-4,-83,0,0,0
-34,-48,23,0,0,-74
-31,-75,-16,0,0,0
85,9,0,0,0,0
0,-62,0,0,0,0
0,1,84,0,55,0
79,-93,30,0,-53,0
-78,0,80,40,0,0
-63,0,-33,0,0,0
25,0,85,0,57,99
42,0,28,0,-96,0
3,0,-31,0,24,81
0,0,0,0,68,0
65,0,0,-28,-82,32
0,0,43,0,0,0
0,0,0,0,0,0
-79,-44,37,0,0,0
0,0,-68,-1,0,-57
0,34,0,0,0,0
0,0,-66,0,0,0
0,-60,71,0,0,50
-91,0,0,0,-44,0
-12,0,-20,0,0,0
0,-60,0,-27,0,0
-9,-65,68,0,0,0
-48,0,0,0,-3,0
-74,-20,0,0,0,0
0,76,0,0,-87,0
-46,-26,-7,0,35,0
26,-83,65,0,-92,0
0,0,0,0,58,0
38,0,-19,0,-47,0
0,84,-93,0,2,0
0,0,-49,0,0,0
-63,0,-60,0,0,74
-72,-70,-21,0,0,-67
-68,0,-42,0,0,0
-67,0,-49,0,-33,-36
-44,0,65,26,-29,0
0,0,0,39,0,0
48,0,78,0,-18,0
0,0,19,0,0,0
0,0,34,0,0,44
0,0,-72,0,55,0
-7,58,-48,0,0,0
66,-4,-78,0,0,0
0,-94,-46,0,0,0
0,0,-76,0,62,0
0,-56,100,0,-93,0
0,36,28,0,-89,0
-28,31,0,0,11,0
0,-85,-98,0,42,0
61,33,-54,0,0,0
85,0,0,0,0,0
0,0,0,0,0,-73
-100,0,-31,0,0,0
0,98,-32,0,0,2
10,-16,-17,0,0,0
0,0,0,-86,98,0
-15,29,0,-75,0,11
4,-68,-94,0,0,0
17,0,0,0,-20,15
0,0,18,0,0,0
92,0,73,0,0,0
0,-61,-26,0,-99,0
0,-90,-45,0,0,0
-22,-90,0,0,-17,0
0,-37,5,-3,69,0
0,18,50,0,89,0
24,-49,0,0,-45,0
97,92,-75,0,-47,0
-81,-41,-53,0,0,-83
0,-72,0,0,0,-54
56,-37,88,0,0,-87
10,-44,-76,0,0,-93
0,-66,18,0,0,-16
0,0,-25,0,77,0
79,0,0,0,0,0
44,0,-25,0,-83,0
0,0,0,0,0,98
-99,0,0,-68,0,0
16,0,59,0,0,0
-35,24,85,-98,56,0
58,0,0,0,16,0
0,0,0,0,0,0
-16,0,-71,0,0,0
72,79,0,0,51,0
0,-44,-65,36,0,0
42,0,95,0,-65,-17
-16,0,100,-91,-39,0
0,75,0,0,0,0
-46,0,38,0,0,65
5,49,0,-11,0,48
0,23,-28,0,0,-15
0,-56,0,-27,0,0
43,1,84,0,-62,0
68,0,0,0,0,0
48,55,0,0,0,82
47,-36,93,0,49,-26
0,0,0,0,9,0
-60,0,-41,0,0,-55
0,0,0,0,0,-4
-12,0,0,0,0,0
-88,0,-36,0,-86,0
43,36,0,0,-70,84
-4,0,51,0,-55,-38
100,0,28,0,-15,0
0,0,87,0,-78,0
0,0,-87,0,-88,0
0,94,81,0,0,-25
-39,-18,0,0,0,0
37,0,-55,0,0,0
-39,0,0,0,0,0
0,92,0,0,0,0
-8,69,0,0,-60,0
0,-25,-98,0,0,0
90,-69,-89,0,0,0
50,-29,-5,0,0,90
0,-78,-66,0,-34,34
99,-60,79,0,0,0
0,94,9,-100,-49,6
16,58,83,0,99,0
-63,0,-12,0,-28,3
-13,0,0,0,0,0
0,0,36,0,6,0
78,0,0,0,-37,0
1,0,100,0,50,0
0,0,0,0,-42,0
35,0,14,0,0,91
0,0,36,91,0,0
49,0,0,0,0,-10
35,0,-65,0,0,0
0,0,0,0,0,0
0,21,0,0,-53,0
31,0,-67,0,0,0
0,-28,0,0,0,0
-87,0,4,-58,-31,0
-16,-60,-58,0,84,0
72,100,0,0,-14,0
0,-82,-47,0,0,0
0,26,-40,0,34,0
74,0,-61,0,56,0
0,-37,49,0,74,0
91,11,0,0,0,65
2,-26,0,0,64,0
-32,0,-65,0,5,-20
0,0,0,0,-92,0
0,0,92,0,0,-21
0,0,-3,0,0,0
80,0,-17,0,-84,0
64,0,0,-72,-80,0
55,0,0,-80,12,-7
0,0,89,0,0,0
0,0,32,0,0,0
-63,-39,74,0,0,9
-44,0,77,0,0,0
-21,-48,28,0,0,-98
52,0,0,0,0,0
-74,0,-56,0,0,0
79,-94,0,0,0,0
-21,-25,-15,0,0,-87
78,-41,0,0,-69,0
0,0,17,0,67,-44
0,-38,36,-10,54,0
-42,69,-61,0,44,0
-93,-93,0,0,95,0
0,0,69,0,0,-51
52,-74,-59,0,0,31
0,0,-76,0,0,72
0,0,0,0,0,0
-48,97,11,0,0,40
19,0,42,57,0,0
0,0,58,0,0,0
68,0,0,0,0,0
0,-34,55,0,0,0
-77,0,-37,0,0,0
73,0,0,0,-60,0
0,73,-59,0,90,0
47,3,-59,0,28,0
52,-53,0,0,0,0
63,0,100,0,0,0
-18,0,42,0,49,-26
95,0,0,0,21,0
57,19,-89,0,-25,0
58,60,14,0,-58,0
33,22,94,0,0,0
0,60,-94,0,0,0
0,0,27,0,-81,0
80,52,-56,0,0,0
0,0,0,0,0,0
4,80,0,0,0,-91
82,0,-2,0,0,0
-73,0,0,0,44,0
0,0,0,0,0,0
92,0,-74,0,0,0
-26,0,0,0,23,-61
0,0,0,0,0,2
0,0,-73,0,0,0
0,0,42,0,73,0
0,0,-7,0,53,0
0,38,-78,0,0,0
0,23,0,0,-26,0
46,34,-26,0,68,0
-37,0,1,39,56,95
-38,92,-42,0,0,0
0,72,0,0,0,0
95,37,-65,0,0,0
-45,-80,19,-16,0,0
0,-85,0,0,0,0
-72,31,0,0,0,-73
96,97,0,0,0,0
-96,-81,-25,0,73,0
-66,12,-52,0,0,0
-95,75,-26,0,34,0
51,0,-25,0,-63,0
0,0,-1,0,0,0
60,0,-96,-7,19,0
94,0,5,0,0,0
-55,-22,79,0,85,0
0,0,-3,0,48,0
0,0,-24,96,-56,60
0,0,0,0,25,0
0,0,-22,0,10,0
60,0,-31,41,0,0
-93,0,-31,0,0,0
0,0,77,0,0,0
0,0,0,0,0,0
0,0,99,0,0,-12
0,-97,0,0,0,0
0,-30,-19,0,51,0
0,0,33,0,0,-90
0,-27,28,0,0,0
-4,93,-83,0,-35,87
0,0,0,0,0,0
41,-24,3,-94,93,100
-86,-4,-75,0,53,0
0,21,42,0,-38,0
95,0,32,0,70,0
100,0,100,0,0,-45
86,0,-62,0,85,0
0,0,-44,0,-98,0
89,0,-52,-25,-28,60
0,0,63,0,0,0
0,-67,0,0,-67,0
8,0,-63,0,0,0
0,-76,61,0,0,0
0,0,45,0,0,0
-87,0,-68,0,0,0
5,0,0,0,0,0
-90,0,2,0,0,0
0,0,-77,0,-86,0
-49,38,0,0,-24,0
0,0,-57,0,0,0
-43,-88,30,0,0,0
15,-22,0,0,-85,0
-81,0,0,0,14,0
-88,-5,-95,0,36,-92
61,66,-35,0,-47,0
0,-41,0,0,0,44
51,-57,95,0,10,0
0,0,0,42,34,20
-9,0,0,0,0,0
-75,0,-65,0,0,1
69,0,0,0,0,0
20,20,12,0,0,0
55,0,44,0,0,0
29,0,0,0,0,0
0,-97,26,-46,0,33
-46,0,0,-71,0,0
0,0,-20,-22,-26,0
43,44,-48,0,-45,0
-69,0,91,0,0,0
0,0,-77,0,0,0
16,40,-70,0,0,0
0,0,30,0,-74,73
-50,0,-94,0,-70,0
20,1,97,0,22,0
0,0,0,0,-31,0
88,44,17,0,-85,0
78,-39,0,0,46,0
-40,0,-92,0,0,0
-15,0,99,0,0,0
-72,-39,-91,0,75,0
0,0,0,0,-87,0
-32,0,41,0,0,31
87,-77,-67,0,0,0
11,0,0,0,0,-66
-62,0,57,0,0,0
-32,18,-13,0,-69,0
0,0,68,0,0,92
0,0,-86,0,-96,0
0,0,11,0,-61,0
51,0,0,0,0,7
0,0,-32,0,18,0
0,18,84,0,0,0
99,-67,-57,0,-16,0
56,0,-37,0,-90,0
64,-10,0,0,44,0
0,74,0,0,-23,0
9,-3,-87,0,0,0
0,59,65,0,0,-9
0,53,0,0,0,0
0,-48,0,0,0,45
0,20,8,0,0,0
22,-58,86,0,0,0
0,16,-44,0,0,86
0,0,-100,0,0,0
60,0,99,0,66,0
0,0,0,0,62,0
0,0,-15,95,0,0
-87,0,-18,0,0,0
-65,11,-11,0,-4,0
0,0,0,0,0,94
-49,0,91,0,48,0
0,0,0,12,-96,0
-35,0,-71,-2,-85,-23
0,48,0,0,97,-40
-57,0,-88,0,-24,0
0,0,0,0,0,0
-84,-53,-56,0,0,0
4,0,-92,0,0,0
0,0,-55,0,0,0
0,33,-58,0,0,-75
36,-98,-56,0,73,0
-2,-74,0,0,-52,0
0,-85,-78,0,0,0
0,35,91,-89,-27,0
-15,98,-56,0,-68,0
44,30,-37,57,9,-85
-56,0,21,41,92,59
0,0,3,0,0,0
-88,0,22,0,-16,0
43,0,83,0,-35,0
-31,-68,-71,0,0,0
53,0,24,0,29,-80
44,0,0,0,-70,27
-5,0,8,0,-75,0
0,0,56,0,0,0
67,0,59,0,0,0
-80,-42,99,0,0,0
-24,-68,-55,23,0,0
0,-53,0,0,0,0
0,12,0,0,0,0
0,0,-26,0,-29,0
-51,53,-75,0,-76,-94
0,-31,38,0,0,0
-31,92,-84,0,72,0
0,0,13,0,57,0
-92,87,-47,0,-3,16
48,47,63,0,0,0
-10,-28,2,0,-87,0
-87,15,-21,0,-80,98
0,0,0,0,-33,0
0,0,-86,0,-33,31
76,0,0,0,90,0
-82,0,43,0,-64,0
36,0,-83,0,0,91
0,0,0,0,0,0
0,34,29,0,0,93
0,10,-58,0,88,-8
0,-97,33,0,0,0
0,0,-38,0,0,0
0,0,0,0,0,0
0,41,-86,0,5,0
-58,95,18,0,0,0
0,-50,-71,0,0,0
36,0,0,0,-80,0
0,10,88,0,34,0
2,0,0,0,-14,59
0,-46,81,0,0,0
-5,34,0,0,-78,0
41,17,0,0,-52,0
0,-15,-52,0,-68,0
0,-87,9,0,10,0
1,-36,0,0,-87,0
0,0,-100,0,0,0
0,0,-70,0,-80,0
34,0,0,0,0,0
-24,0,-34,0,0,0
-21,0,-67,0,0,0
0,0,-6,0,0,0
0,0,21,0,67,0
0,0,0,13,-1,81
0,0,0,0,0,14
0,83,9,0,-36,0
91,0,0,0,41,-47
0,0,0,0,0,0
0,26,80,0,-89,0
-54,0,-88,0,16,-84
0,46,0,0,4,0
67,-28,84,0,-72,0
0,-58,39,0,-58,55
34,53,4,0,-95,0
9,-99,75,0,-22,0
0,78,0,0,0,0
94,0,-91,0,0,0
0,-31,100,0,0,0
62,23,0,0,0,0
-47,0,0,0,55,0
-21,0,-25,0,0,0
-82,0,46,0,0,0
0,0,-8,0,0,-42
83,0,0,0,-2,99
0,1,0,0,80,0
58,0,0,0,-93,0
-43,0,100,0,31,0
-86,0,0,0,88,-75
0,-2,97,0,81,0
0,-89,39,0,-61,0
0,-37,90,0,-16,0
-38,0,-15,0,75,0
-64,58,49,0,8,-61
5,0,-81,0,-22,0
-31,5,0,0,0,35
0,31,90,0,0,0
33,-60,0,0,0,-91
0,28,-54,0,75,0
88,56,0,0,48,0
0,83,0,0,34,0
-32,85,-49,0,0,76
0,-81,-77,0,0,0
5,0,-95,0,16,0
0,0,-44,0,-37,0
0,0,26,0,-17,0
0,0,-75,0,81,0
99,0,-45,0,-65,0
-34,0,84,0,-45,0
21,0,-67,0,-36,0
72,0,17,0,-61,0
49,14,-73,0,45,0
85,0,0,0,-96,0
0,0,-60,0,34,70
0,0,60,0,0,0
59,-24,0,0,0,0
21,-100,26,0,0,0
99,0,76,-22,0,-59
-46,-48,-52,-62,0,0
0,28,-29,0,0,0
-90,36,-37,0,0,0
-95,2,85,-35,0,0
0,8,76,0,0,0
-36,-54,-96,0,0,-60
0,-97,-31,0,0,0
-87,-28,0,0,-60,0
-7,0,72,0,0,0
0,0,-51,0,0,0
61,0,-42,0,0,0
0,0,-30,0,-87,0
0,0,0,0,45,0
58,0,15,0,-90,32
8,0,-50,0,54,0
23,-86,-88,-72,0,0
0,0,-38,0,0,0
-80,-9,-57,0,0,0
-9,0,-48,0,0,0
0,0,-39,0,0,0
11,0,76,0,0,0
75,-13,19,0,0,0
-85,-99,-46,0,0,0
0,45,91,0,0,4
62,0,-28,0,-88,0
-58,0,-22,0,0,0
40,46,30,0,-53,0
0,79,0,0,-41,0
51,99,0,0,0,0
-29,74,84,0,-92,-69
0,63,0,0,95,0
0,0,-85,0,0,0
29,0,0,0,54,0
-70,0,0,0,17,0
0,0,0,0,0,0
0,94,-40,0,0,0
-55,0,-70,80,0,0
10,0,-21,0,0,0
80,0,0,0,0,0
-35,69,-19,0,0,0
0,0,16,-92,0,0
9,-94,0,0,98,-62
39,72,-86,0,0,0
-32,89,-31,23,-20,0
-16,-28,73,0,0,0
0,0,0,0,-4,0
-97,0,0,0,92,0
0,-83,0,0,36,0
11,0,0,0,0,0
37,27,-24,0,38,0
0,0,-3,0,-91,0
0,100,-33,0,-20,0
0,-89,10,0,18,-34
0,0,-82,0,0,-47
0,0,0,0,0,0
0,0,-72,0,0,0
-15,0,-5,-31,0,0
23,0,95,15,0,0
45,0,0,0,-77,0
53,0,-3,0,88,-36
0,41,-69,0,42,-57
4,0,95,0,0,0
73,0,-89,0,99,0
83,0,0,0,94,0
57,88,0,0,95,0
24,0,0,0,0,-42
55,-81,0,0,-73,0
31,93,46,0,-88,0
0,33,-96,0,0,0
0,0,-78,0,29,0
0,91,-75,-28,0,0
0,92,77,0,9,27
2,37,74,0,0,-37
70,0,70,0,0,0
0,98,-4,0,44,0
-52,28,66,0,-42,0
-79,27,76,0,0,0
0,0,19,0,0,0
-35,0,0,0,0,0
40,0,-91,0,0,0
0,0,0,0,38,0
0,-52,36,0,0,0
0,0,65,0,-65,-83
0,0,99,0,0,0
0,0,0,0,-68,0
0,0,74,0,26,0
-34,84,-2,0,98,0
43,-11,-21,0,68,0
-73,33,0,0,-79,0
0,41,-92,0,-57,-91
0,0,0,0,-25,0
19,83,-2,0,0,0
46,59,0,0,0,0
0,55,97,0,0,0
72,-78,36,0,0,0
13,71,-71,0,0,0
0,96,-68,0,0,0
-18,-93,49,0,0,0
95,-13,-31,0,0,0
84,-21,-40,0,0,0
0,0,0,0,-100,0
0,0,0,0,0,0
-32,0,40,0,34,0
-36,0,-93,0,-85,30
0,0,0,30,90,0
-59,0,0,0,-79,-60
0,0,71,0,0,0
0,0,87,0,64,0
75,0,-9,0,68,3
68,0,0,0,18,0
0,0,-91,0,0,0
79,0,0,0,0,0
0,0,100,0,0,0
-6,81,65,0,0,0
-20,55,-13,0,0,0
68,79,31,0,0,0
-67,-37,0,86,0,46
0,79,-52,0,-53,0
0,0,79,0,64,0
60,0,0,0,0,0
0,100,0,0,0,-42
-3,64,-62,0,0,0
0,68,-28,0,0,0
-89,0,-54,0,0,0
0,0,-46,0,45,-2
0,0,0,0,70,15
0,0,7,66,5,0
1,100,57,0,-69,0
-82,12,22,0,68,0
25,0,0,0,0,-41
-89,0,53,0,0,0
-95,-68,0,0,0,0
21,0,52,0,-13,0
0,0,-16,0,0,0
-69,2,-72,0,0,0
62,0,46,-41,0,0
72,0,-11,0,0,-42
94,0,0,0,-28,22
12,0,-49,0,48,0
-18,-96,0,0,80,0
0,0,0,0,-27,0
36,0,-37,0,-5,0
0,0,75,0,0,0
92,40,69,0,17,0
45,-72,-98,0,31,0
-26,44,0,0,0,0
0,0,28,0,-72,0
-30,0,0,0,-57,0
-40,0,0,0,0,0
-90,0,0,76,0,0
51,0,0,0,0,0
-73,86,-53,0,0,0
-29,-76,63,0,0,0
37,0,0,-50,0,76
47,0,-91,0,0,-46
0,0,73,0,9,0
63,0,0,-68,-97,0
0,0,81,0,9,1
0,0,-63,67,0,0
0,69,0,0,-35,0
-53,38,0,0,-90,0
85,-41,-42,-52,0,0
-79,0,0,0,83,0
-84,91,0,0,73,0
0,-85,-16,0,0,58
-13,80,0,0,54,0
-64,6,0,0,36,-17
0,0,-52,0,0,0
0,0,3,0,0,0
-81,0,84,0,0,0
0,0,19,0,0,0
-67,0,-28,-20,0,0
-99,0,71,0,0,0
0,-28,56,0,0,0
56,0,28,0,0,-95
-79,0,0,0,0,82
0,0,0,0,0,0
-90,0,0,0,76,0
58,-64,8,0,51,0
0,0,46,0,-87,0
-99,0,0,0,91,0
0,0,89,0,35,0
12,-74,0,-54,11,-38
0,0,-8,0,-37,0
-63,0,-77,0,99,0
98,-44,27,0,-97,0
-13,74,-4,0,0,0
98,-21,0,-42,-40,0
0,22,82,0,0,82
0,69,43,0,0,0
0,91,-75,0,0,0
0,-66,51,0,-94,0
42,0,15,0,59,0
-4,0,0,0,0,-9
0,0,-24,0,0,0
-20,0,38,0,55,-92
7,0,-71,0,84,0
-74,0,86,0,0,0
60,0,78,0,0,-33
16,79,0,0,52,0
0,-7,-7,-18,16,0
26,0,89,0,43,0
-27,63,14,0,-68,0
-63,0,0,0,10,0
0,-69,57,0,0,0
72,0,21,0,0,-40
0,0,-25,0,0,0
0,-95,5,19,0,0
0,-91,-66,0,-54,89
-26,61,-11,0,0,0
0,0,4,0,0,0
0,36,96,0,40,0
26,-48,0,0,-3,0
0,76,39,0,72,-23
-76,77,27,0,11,0
32,0,-53,0,-29,0
73,0,91,0,23,0
0,0,5,0,-27,0
9,90,71,0,44,0
0,-11,-11,0,-3,0
-84,0,0,-59,-96,0
29,0,0,0,0,0
0,0,51,0,1,-34
-38,34,0,0,29,0
-78,51,69,0,0,68
0,-50,0,0,0,0
0,0,0,0,0,0
0,30,-29,0,0,0
-78,0,-94,0,0,0
0,0,-88,0,-43,0
0,-77,54,0,0,0
-30,14,-93,0,0,0
-54,72,72,0,0,0
-50,0,20,0,23,94
-20,-24,0,0,0,98
-55,59,0,0,0,0
69,-7,0,0,-14,33
0,-23,0,0,0,0
0,0,60,0,-64,-95
0,0,34,0,-55,61
-32,0,0,0,99,0
49,0,0,0,60,0
57,0,-15,0,-97,0
0,0,100,0,0,0
0,0,-5,68,0,0
52,-99,-14,-42,0,0
92,0,0,0,95,0
0,-28,18,0,84,0
33,96,0,0,0,62
27,10,-11,0,0,-38
71,0,-79,0,0,0
-100,0,0,0,85,0
0,68,56,0,83,0
-4,0,90,0,0,37
-24,39,14,0,-99,0
0,-17,0,0,-95,0
60,93,0,0,-38,0
46,-89,-14,0,0,0
77,24,70,0,-80,0
79,-2,0,0,6,0
73,93,14,0,-14,0
-17,0,-21,0,11,0
2,91,-34,0,0,0
16,0,0,0,0,0
82,0,74,0,0,0
-3,0,-29,0,79,0
0,-65,27,0,57,0
-42,0,0,0,48,0
-57,0,-9,0,0,0
-55,0,0,0,0,0
-95,-49,50,0,32,-67
0,0,92,0,0,-10
0,0,90,0,0,0
-3,-18,87,0,0,-55
-69,0,0,0,0,0
0,-12,-43,-97,-19,0
0,-34,0,0,-30,0
58,38,-33,0,-40,59
17,0,0,0,-52,0
49,70,-6,0,55,0
54,-69,9,0,86,0
-30,63,0,0,0,0
80,-96,-53,0,0,53
0,-91,0,0,-79,0
0,0,0,0,0,0
0,0,-2,0,0,0
-48,0,11,0,0,0
-18,3,0,0,94,15
100,0,-27,0,0,0
-49,0,43,0,77,0
0,0,66,0,-13,84
-63,0,0,0,0,0
0,4,-92,0,0,0
-98,-25,0,0,26,0
0,0,0,0,36,0
-3,0,48,0,99,0
0,0,-92,0,-32,0
0,-19,0,0,-81,0
16,-89,-99,0,-50,0
0,-61,72,74,0,0
0,0,41,0,0,0
0,-97,0,0,0,0
53,93,68,0,0,0
0,92,18,0,0,0
0,-7,58,0,0,29
-58,-24,91,0,0,0
46,86,-4,0,0,21
87,0,28,0,76,0
-100,0,-32,0,0,0
90,0,1,0,0,-23
0,0,8,0,0,0
-51,-60,41,0,76,0
8,0,95,0,-49,0
0,79,60,0,-57,0
-45,0,50,0,-73,0
0,0,0,0,64,0
-11,42,0,0,-10,0
0,0,-12,0,38,0
31,-18,-80,0,3,0
0,0,-52,0,0,0
41,0,0,0,0,0
-70,0,0,96,0,0
-35,0,0,0,0,0
-13,-51,18,0,0,0
40,47,25,0,0,0
0,-14,15,0,0,0
31,51,-49,0,0,0
-15,-20,59,73,-51,-2
89,89,-40,0,-84,0
68,-47,-45,-55,0,0
0,0,100,0,0,0
0,0,22,0,80,0
-34,0,-43,0,60,0
45,73,49,0,96,0
87,-77,59,-74,-30,0
-93,36,-94,0,62,0
96,0,-4,0,20,0
3,-27,-27,0,-57,0
0,32,-59,0,0,0
0,0,80,0,27,3
-53,0,0,0,0,0
0,0,34,0,0,0
0,0,-15,0,0,0
0,0,97,58,0,-16
44,34,-45,0,0,0
6,-73,0,0,0,-44
-31,-43,-87,0,43,-29
33,-91,-33,0,0,0
56,2,-47,0,0,0
38,43,-84,0,0,53
-56,89,-94,0,-55,0
-1,-5,0,0,54,83
-82,-34,-89,0,39,0
51,0,58,0,28,0
0,0,57,0,0,0
0,0,70,0,0,0
0,0,11,0,78,0
-52,0,74,0,0,0
24,0,-77,0,0,0
15,0,29,0,0,0
-3,0,20,0,0,0
56,0,-58,0,27,-89
40,0,-12,0,0,0
-44,0,0,0,27,0
-64,0,47,0,0,0
0,71,43,0,66,0
62,0,-100,0,0,0
62,0,0,0,-62,0
9,0,12,0,-74,0
-1,-80,-29,0,0,0
68,-14,89,0,0,17
-27,-6,73,0,33,0
-48,-12,0,0,-47,0
4,0,82,0,86,0
-100,8,33,0,-56,0
0,82,0,0,16,0
0,0,-54,0,0,0
0,0,-29,0,0,76
73,0,0,0,0,0
-17,0,0,0,0,0
0,0,-16,0,0,41
95,0,0,-19,0,0
-20,0,0,0,45,0
-16,54,100,0,0,57
0,0,60,0,21,0
0,0,-94,0,-60,0
0,0,-23,0,0,0
-8,-75,67,0,0,0
20,-87,-62,0,34,0
-53,0,-30,0,-67,0
9,-24,-11,0,35,0
22,18,0,0,-98,0
0,0,36,0,-38,0
0,21,0,0,-6,0
-17,95,83,82,60,0
59,45,-3,0,0,-62
100,37,-5,0,0,0
16,-48,84,27,0,0
0,28,-4,0,-38,0
71,0,0,0,100,0
-10,0,10,0,38,0
33,-81,0,0,0,0
51,0,0,0,-51,0
20,0,-80,0,0,0
8,0,26,0,0,0
0,-5,0,0,-44,0
38,43,-50,0,0,68
14,0,0,0,50,0
-12,0,0,0,0,0
0,0,0,0,-9,-74
0,-6,97,-64,-25,0
-73,-29,-77,0,0,0
0,0,75,0,66,69
0,-57,0,0,-97,0
6,9,49,0,0,0
0,0,55,75,0,-9
0,1,0,0,87,0
-76,82,44,0,0,0
0,36,8,0,0,0
-15,-71,27,21,0,0
0,-92,0,0,0,0
0,30,76,0,0,0
7,0,36,0,0,0
-55,0,0,0,-72,0
-74,0,0,0,44,0
-85,-95,31,0,0,0
0,0,0,0,47,87
30,0,-62,0,-93,0
-10,11,22,0,75,0
24,0,22,0,0,0
0,0,0,0,0,0
6,67,0,0,77,0
0,41,0,0,24,0
0,0,55,-39,0,0
93,91,-97,0,0,0
0,-26,-18,0,0,0
0,0,15,0,0,0
0,-43,96,0,0,0
0,0,78,0,0,0
-26,0,32,0,0,0
-94,0,-78,0,-45,85
77,-27,-44,0,0,0
-48,-88,49,0,-53,0
0,24,-5,0,0,98
96,4,87,0,0,0
0,0,-11,0,16,0
0,0,-38,0,-4,0
-90,0,-52,0,0,56
0,0,-47,0,92,0
-100,65,68,73,-37,0
62,0,0,0,-49,-71
0,0,-56,0,92,0
98,99,0,0,0,0
-52,0,-21,47,0,0
-38,-81,0,0,0,-27
-23,0,-100,0,52,-56
0,0,0,0,0,45
3,-60,4,0,0,0
0,65,-53,0,78,0
0,0,30,0,0,0
-34,-98,-87,0,-5,-66
-12,-30,0,0,0,0
0,-87,0,0,-63,-17
0,0,4,0,0,0
23,0,43,0,0,-35
0,48,61,0,20,0
25,48,0,0,-40,0
92,-99,0,0,60,-97
0,0,42,0,0,0
64,-13,0,0,62,0
-75,0,-15,0,73,0
23,0,-2,0,0,0
0,0,-53,0,0,0
-35,0,12,0,0,0
38,0,-96,0,0,0
97,0,16,0,-22,27
-30,3,-70,0,0,0
0,0,-71,0,0,0
0,-18,26,0,19,0
-46,-21,8,0,0,0
0,0,-69,88,-95,0
0,-87,-98,0,88,-37
-34,-9,0,0,-30,0
42,0,0,84,0,0
-35,8,95,0,0,0
0,20,-75,0,-90,0
0,34,0,0,-61,0
-32,0,-26,0,48,0
0,22,0,0,-8,0
-28,14,73,0,86,0
-24,59,0,0,0,0
-49,0,66,0,0,-9
0,0,53,0,0,0
-23,0,0,0,0,0
0,0,0,0,0,0
90,0,82,0,0,0
0,0,-23,-29,100,0
0,0,6,0,-95,0
0,0,0,0,0,0
0,0,3,0,-91,0
-33,0,-89,0,-39,0
-24,-58,-52,0,71,-34
85,0,-56,0,0,0
62,18,40,0,0,0
94,0,28,0,0,0
0,-90,0,0,-42,-96
23,0,0,0,19,-2
-37,-16,-63,0,0,0
-96,19,-15,0,0,0
75,31,0,0,0,0
83,98,-97,0,0,99
-94,55,0,0,0,0
-9,94,0,0,49,0
0,-41,-1,0,-76,0
-27,0,-59,0,0,0
-49,0,20,0,0,0
0,0,25,0,-9,0
-21,0,-11,-75,0,44
0,0,7,0,0,0
0,-72,50,0,100,0
31,0,-58,0,6,5
0,-40,47,0,66,0
55,0,72,0,0,0
0,-56,-71,41,89,0
-17,0,-81,0,8,-35
0,0,0,0,35,21
-3,0,90,0,28,48
43,0,46,0,-30,0
46,0,18,0,0,66
94,-48,5,0,0,-24
0,52,-80,0,0,0
-20,-58,50,0,0,-71
0,0,0,0,0,0
-47,-27,0,0,0,0
0,-7,14,0,9,-69
-69,-94,68,0,0,0
-68,-72,74,0,0,41
94,0,0,0,0,0
0,0,-59,0,83,0
-83,0,-97,0,63,0
0,0,0,0,46,0
-91,0,0,0,0,0
0,0,0,0,0,0
67,-16,-86,0,92,0
0,-34,29,20,58,0
0,10,58,-67,2,0
0,0,17,0,-98,0
36,0,0,0,0,0
0,99,0,0,0,-35
-17,45,-71,0,0,0
74,0,-75,0,0,0
-60,-58,-2,0,0,0
0,-96,0,0,0,95
0,0,-85,0,0,-6
88,-77,-71,0,0,44
0,69,0,0,0,0
0,0,-21,0,0,0
65,-21,0,0,85,0
0,-72,0,81,24,0
0,13,0,0,-9,0
92,0,31,0,37,0
0,0,0,0,-38,0
0,0,0,0,-60,0
-77,0,0,0,-6,0
-42,0,-66,0,-10,0
-30,0,-22,0,-73,-56
-86,-12,36,0,0,87
0,0,-32,0,0,17
-91,-2,62,-8,0,0
0,0,-12,0,0,0
-30,0,22,0,45,0
0,0,0,0,0,0
0,-38,53,0,0,1
30,43,0,0,-44,28
0,-11,0,0,0,0
0,-13,-9,0,0,0
62,-93,-84,0,0,0
0,48,73,0,0,8
52,42,0,0,32,0
